,FIGHTER,DOB,HEIGHT,REACH,STANCE,FIGHTER_ID
2123,Julian Marquez,1990-05-08,187.96,190.5,ORT,d0e1b42d41dab603
2124,Carmelo Marrero,1981-01-26,182.88,185.42,ORT,aa03a3ca00ac6827
2125,Cesar Marscucci,,,,,e8efeb9cf33b1941
2126,John Marsh,1970-09-15,182.88,182.88,ORT,b6b12014698cc345
2127,CJ Marsh,1984-10-29,185.42,185.42,,4c91eb190d5e0dd9
2128,Eliot Marshall,1980-07-07,187.96,195.58,ORT,a08d909a5be6f410
2129,Doug Marshall,1975-09-09,177.8,172.72,ORT,0c1773639c795466
2130,David Marshall,1984-08-24,187.96,187.96,,0a2813f89a758ff7
2131,Jack Marshman,1989-12-19,182.88,185.42,ORT,045f25b3a4c08e81
2132,Terry Martin,1980-10-10,172.72,180.34,ORT,6a92caba39b64752
2133,Eric Martin,,,,,abbc4fc02e0d84b3
2134,Justin Martin,,182.88,182.88,,3da19339ee7051d5
2135,Dave Martin,,182.88,182.88,,92c96df8bdab5fea
2136,Joe Martin,,175.26,175.26,,325550dab63fb25a
2137,Anthony Rocco Martin,1989-12-11,182.88,185.42,ORT,5331b25a60417ffb
2138,Mallory Martin,1994-01-29,162.56,160.02,ORT,19b7738321cfae42
2139,Michal Martinek,1990-04-19,187.96,187.96,SOU,9acf42aebe9bb895
2140,Rainy Martinez,,182.88,182.88,ORT,577ec7e108b94be3
2141,Danny Martinez,1985-06-14,167.64,170.18,ORT,8a9c6c4301f6d088
2142,Alonzo Martinez,1984-04-22,177.8,175.26,,feffee4fc6da3aa3
2143,Henry Martinez,1983-08-07,170.18,175.26,SOU,76729a829623e266
2144,Jonathan Martinez,1994-04-20,172.72,177.8,SOU,f2477cf43c4975cc
2145,Poppies Martinez,1983-08-19,175.26,162.56,,8851bb0418d27d28
2146,Andrew Martinez,,175.26,175.26,,f8c2aba4815876b5
2147,Mana Martinez,1996-03-25,177.8,177.8,ORT,c0386644627a7ee5
2148,Victor Martinez,1991-07-17,177.8,177.8,,3e708ce33b6b18e6
2149,Roque Martinez,1986-03-04,177.8,182.88,ORT,2c5a0b8317f8f27a
2150,Wagner da Conceicao Martins,1978-05-19,200.66,200.66,ORT,563d051c9e769b24
2151,Adriano Martins,1982-12-16,177.8,182.88,SOU,7dcf06c1967801c1
2152,Lucas Martins,1988-11-11,182.88,182.88,SOU,7413b80dbb0f8f9f
2153,Max Martyniouk,,182.88,182.88,,69d3fa376ff2595e
2154,Bristol Marunde,1982-04-20,185.42,190.5,ORT,a17322f99ddfd8e9
2155,Shoji Maruyama,1983-04-24,170.18,170.18,ORT,c046100aea0dba9a
2156,Mike Massenzio,1982-11-01,187.96,185.42,SOU,5b2d7906aa894274
2157,Jameel Massouh,1984-09-12,177.8,182.88,ORT,883922e5cd6d8473
2158,Tiffany Masters,1994-07-31,160.02,165.1,ORT,ca743f96dd2063d5
2159,Jorge Masvidal,1984-11-12,180.34,187.96,ORT,47b9e0e7703a4868
2160,Al Matavao,1994-02-23,172.72,170.18,ORT,eec3fe66a8b11a26
2161,Tateki Matsuda,1986-02-27,170.18,165.1,ORT,3a524c6700addc24
2162,Daijiro Matsui,1972-12-05,175.26,175.26,ORT,cd42bbe8887bba90
2163,Koichiro Matsumoto,1986-03-07,170.18,170.18,,2fb6f197d1fbc779
2164,Naoki Matsushita,1976-03-31,167.64,167.64,ORT,990060b2a68a7b82
2165,AJ Matthews,1988-01-23,180.34,186.69,,18e4f61f16f458c6
2166,Jake Matthews,1994-08-19,180.34,185.42,ORT,a845f0735bc67405
2167,Claudio Mattos,,,,ORT,6e2b1d631832921d
2168,John Matua,,187.96,187.96,ORT,c933d423ebdbbbdb
2169,Francesco Maturi,,,,,d3b5ad3b15a64a18
2170,Vladimir Matyushenko,1971-01-04,182.88,187.96,ORT,ccdd90bd1fc7dab6
2171,Miranda Maverick,1997-07-01,160.02,165.1,SOU,f29a6350c69f4a33
2172,Elaina Maxwell,1978-12-16,172.72,172.72,ORT,a16ce18149021139
2173,Jeremy May,1986-10-23,185.42,208.28,,c32fdfe75cda5b22
2174,Jack May,1981-04-14,203.2,200.66,SWI,2c6e81426dd7573c
2175,Don'Tale Mayes,1992-01-16,198.12,205.74,ORT,1a9480fc288e55d7
2176,Gray Maynard,1979-05-09,175.26,177.8,ORT,7d96bc577e5178b2
2177,Brooke Mayo,1992-08-10,170.18,167.64,,1b41c21d947d6f2f
2178,Gina Mazany,1988-08-19,167.64,172.72,SOU,016a8d958883167c
2179,Sabina Mazo,1997-03-25,170.18,177.8,ORT,70d2329a92864fdb
2180,Scott McAfee,1983-08-23,172.72,172.72,ORT,7e7d81bf162a5ec1
2181,Bobby McAndrews,,,,ORT,ef6f45095119d416
2182,Michael McBride,1986-03-09,185.42,190.5,ORT,443f60bec7c3c3d5
2183,Ian McCall,1984-05-07,165.1,162.56,ORT,701e057d63c124d9
2184,Molly McCann,1990-05-04,162.56,157.48,ORT,51018a31ddf31eb2
2185,Charles McCarthy,1980-08-06,177.8,180.34,ORT,da97d6c97d09c030
2186,Sean McCorkle,1976-07-17,200.66,205.74,ORT,008dc37cca279def
2187,Kris McCray,1981-09-24,182.88,193.04,ORT,baed16f18348908e
2188,Tamdan McCrory,1986-11-05,193.04,193.04,SWI,eff47295daf721a6
2189,Rob McCullough,1977-05-26,175.26,175.26,ORT,11e3fd7546359fc5
2190,Justin McCully,1976-02-18,185.42,185.42,ORT,75f871836d41f90f
2191,Robert McDaniel,1983-05-03,190.5,190.5,SOU,5cafbc97dba2e797
2192,Michael McDonald,1965-02-06,180.34,177.8,ORT,d52ef694108f8235
2193,Scott McDonald,,,,,08ae3100bf2100ed
2194,Michael McDonald,1991-01-15,175.26,177.8,ORT,d0314416a7f26527
2195,Josh McDonald,,170.18,170.18,,b507a76087e3ed9f
2196,Miles McDonald,1991-08-13,170.18,168.91,,a3f8356ace5e3eb5
2197,Justin McElfresh,1980-01-04,198.12,198.12,ORT,49c29e57d4e2be6f
2198,Drew McFedries,1978-07-27,182.88,182.88,SOU,1fd4fbdcc67de844
2199,Liam McGeary,1982-10-04,198.12,205.74,,e4e0993befecdaf8
2200,Gan McGee,1976-11-20,208.28,208.28,ORT,d90b630e0561818b
2201,Court McGee,1984-12-12,180.34,190.5,ORT,523fa774700d7d3f
2202,Ryan McGillivray,1986-09-27,180.34,185.42,,1f9c371c93dfd3a9
2203,Ryan McGivern,1980-01-17,182.88,182.88,ORT,856ec65948b7d234
2204,Jack McGlaughlin,1961-10-01,177.8,177.8,ORT,237187ed9f419285
2205,Conor McGregor,1988-07-14,175.26,187.96,SOU,f4c49976c75c5ab2
2206,Greg McIntyre,1980-04-21,177.8,177.8,ORT,00a905a4a4a2b071
2207,Antonio McKee,1970-03-12,172.72,182.88,SOU,3414b50b08a10600
2208,AJ McKee,1995-04-07,177.8,186.69,,f3ec0214794a699e
2209,Rhys McKee,1995-09-10,187.96,198.12,ORT,f748267c4ab6c127
2210,Cory McKenna,1999-11-07,160.02,147.32,ORT,3351aa64aa83c4d9
2211,Tim McKenzie,1982-07-21,182.88,187.96,ORT,9ca265dfe8323db3
2212,Cody McKenzie,1987-12-16,182.88,182.88,SWI,7be63795363029e8
2213,Terrance McKinney,1994-09-15,180.34,187.96,SWI,809bd1a871491508
2214,Brian McLaughlin,1984-05-12,175.26,175.26,,6488729da7ac1c79
2215,Jason McLean,1977-06-03,165.1,165.1,,8336d7a85ce45481
2216,Garreth McLellan,1982-09-01,185.42,182.88,SOU,f215cfbd4ba3c270
2217,Sara McMann,1980-09-24,167.64,167.64,ORT,7be74a12d7352df2
2218,James McSweeney,1980-10-24,193.04,195.58,SWI,cac08b8685387ca5
2219,Charles McTorry,,182.88,182.88,,acd8a53f7c0ce85e
2220,Daniel McWilliams,1983-01-14,185.42,185.42,,7b03d9df5910917d
2221,Tim Means,1984-02-20,187.96,190.5,ORT,4b47e71384a9522f
2222,Yancy Medeiros,1987-09-07,177.8,190.5,ORT,813550bc53b15fb0
2223,Anistavio Medeiros,1988-05-01,167.64,177.8,ORT,2937cb502dda0808
2224,Kaline Medeiros,1979-01-05,160.02,157.48,,263af068bd986548
2225,Uros Medic,1993-04-25,185.42,180.34,SOU,681399317dbf4701
2226,Todd Medina,1970-04-30,177.8,177.8,SOU,b60391da771deefe
2227,Jason Medina,1968-05-18,175.26,175.26,,f53fb9d9e57cc38e
2228,Emil Meek,1988-08-20,180.34,187.96,SWI,103b06d8707895a9
2229,Sanford Alton Meeks,1994-04-05,195.58,190.5,ORT,27c59ac201539d10
2230,Gerald Meerschaert,1987-12-18,185.42,195.58,SOU,6ac9bc2953c47345
2231,Frank Megallon,,177.8,177.8,SOU,c0a93b52096b7682
2232,Derrick Mehmen,1985-05-30,193.04,198.12,,6c7dafd03b6cc3f8
2233,Miika Mehmet,,,,ORT,41dca66f9dadfc86
2234,Jordan Mein,1989-10-10,182.88,185.42,ORT,2aa49b3766a59bcd
2235,Bryce Mejia,,185.42,185.42,,6eae26c44e505775
2236,Brian Melancon,1982-05-28,172.72,182.88,ORT,eee7dafac7d672b5
2237,Brandon Melendez,1983-03-24,180.34,180.34,SOU,2b06b6ad5db63348
2238,Gilbert Melendez,1982-04-12,175.26,185.42,ORT,aa5b4eff51bdc7d1
2239,Marcelo Mello,,170.18,170.18,SOU,672ef06fd9f41f7d
2240,Fabio Mello,1975-06-28,165.1,161.29,SOU,8a028648f3f0761d
2241,Vanessa Melo,1988-03-27,165.1,165.1,ORT,9b7dfb3b7d99926a
2242,Antonio Mendes,1981-04-19,190.5,195.58,SOU,3795fca327cbcf23
2243,Chad Mendes,1985-05-01,167.64,167.64,ORT,b5b684eac99ae0a3
2244,Augusto Mendes,1983-03-03,167.64,165.1,ORT,3d5b1ce6097dbb49
2245,Eddie Mendez,1984-01-16,177.8,193.04,,49e49b54e5901d0d
2246,Luis Mendoza,,,,,28200bc87367614f
2247,Pietro Menga,1988-02-15,170.18,172.72,SOU,869d68b5383131fd
2248,Alonzo Menifield,1987-10-18,182.88,193.04,ORT,a495f599e787614f
2249,Ivan Menjivar,1982-05-30,167.64,162.56,ORT,5755960ebd0b16f6
2250,Dave Menne,1974-07-29,177.8,177.8,ORT,275cafc9de131c83
2251,Steve Mensing,1977-12-06,180.34,180.34,ORT,3bc27ec15facbcf3
2252,Buck Meredith,1982-05-17,187.96,187.96,,36120738148f203f
2253,Adam Meredith,1987-12-07,187.96,187.96,,c1135a6892e916db
2254,Joe Merritt,1984-03-07,182.88,185.42,ORT,e82d5f54daa85a7e
2255,Jeremiah Metcalf,1981-07-09,185.42,185.42,ORT,5bdcbd8dd681a257
2256,Jonathan Meunier,1987-08-04,190.5,190.5,SWI,5823ceab56741617
2257,Yaotzin Meza,1981-02-04,175.26,180.34,ORT,3623bd267a2eef2e
2258,Guy Mezger,1968-01-01,185.42,185.42,ORT,946f341df6472ee0
2259,Brandon Michaels,1982-11-20,175.26,175.26,,f5e4ce11afbdfb61
2260,Andreas Michailidis,1988-07-18,182.88,193.04,ORT,79325a3c1a5c3bf4
2261,David Michaud,1988-11-10,175.26,182.88,ORT,49f4b511932f71e9
2262,Chris Mickle,1983-07-10,175.26,175.26,ORT,f903967fd320da38
2263,Zachary Micklewright,1976-08-21,182.88,187.96,SOU,a36a14985a57a1c6
2264,Kristof Midoux,1974-07-30,185.42,185.42,ORT,5b5b9c6f6f270369
2265,Keith Mielke,,172.72,172.72,,f62850b3c7480db9
2266,Chris Mierzwiak,1988-02-14,185.42,187.96,,2b284840ca89876a
2267,Gabriel Miglioli,1981-07-10,172.72,172.72,,a6fa5dd90528e9f7
2268,Bojan Mihajlovic,1980-03-30,180.34,185.42,ORT,d6285cba1d1052e0
2269,Billy Miles,1978-04-28,177.8,177.8,ORT,3c48019bc387b80c
2270,Pat Miletich,1968-03-09,177.8,177.8,ORT,cedfdf8d423d500c
2271,Curtis Millender,1987-12-01,187.96,193.04,ORT,f1928a52590c5532
2272,Phillip Miller,1979-02-20,180.34,180.34,ORT,18aecaf50f52e4c3
2273,Jason Miller,1980-12-24,185.42,182.88,ORT,b2f88c04c4dd43ce
2274,Dan Miller,1981-06-30,185.42,187.96,ORT,d0c29452d3272603
2275,Jim Miller,1983-08-30,172.72,180.34,SOU,d1941565abf50b16
2276,Cole Miller,1984-04-26,185.42,185.42,ORT,282fa667ff9c51ed
2277,Henry Miller,1969-07-16,170.18,170.18,SOU,45a2ba3ef82b9700
2278,Micah Miller,1987-02-14,182.88,187.96,ORT,3ff0d0dc7a14bb50
2279,Aaron Miller,1980-05-23,175.26,177.8,,a4d055f1435d6d75
2280,Eddy Millis,1967-08-04,185.42,185.42,,f2c934689243fe4e
2281,Che Mills,1982-09-29,185.42,193.04,ORT,6cadfd8f1d9e7685
2282,Adam Milstead,1987-07-03,190.5,193.04,ORT,72ffecf712673af1
2283,Alberto Mina,1982-05-02,182.88,195.58,ORT,4b1d46a1b5c0fd11
2284,Vitaly Minakov,1985-02-06,187.96,193.04,,56c975c4a2b357a5
2285,Darrick Minner,1990-04-28,170.18,175.26,ORT,34e516ab361afb1c
2286,Mike Minniger,,,,,c8aa3541bec4042e
2287,Ikuhisa Minowa,1976-01-12,175.26,179.07,ORT,ce6065baef021cf3
2288,Carlton Minus,1993-04-26,177.8,187.96,ORT,40d8b74488743800
2289,Stipe Miocic,1982-08-19,193.04,203.2,ORT,d28dee5c705991df
2290,Frank Mir,1979-05-24,190.5,200.66,SOU,1ff9589f9065a9ed
2291,Juan Miranda,,,,,be8ad887e4d674b0
2292,Mario Miranda,1979-07-12,190.5,187.96,ORT,df2bf09c99594848
2293,Vitor Miranda,1979-03-10,185.42,195.58,ORT,4bcb6eb12b4ad4aa
2294,Damir Mirenic,1974-08-02,182.88,182.88,ORT,992c82450d96f726
2295,Kazuo Misaki,1976-04-25,172.72,172.72,ORT,5e7a28f20927d64a
2296,Toby Misech,1988-03-07,172.72,172.72,SOU,3f87218a7aca84c4
2297,Dokonjonosuke Mishima,1972-04-19,170.18,170.18,SOU,b14a68c533f4a4aa
2298,Felix Lee Mitchell,,,,ORT,6cbb7661c3258617
2299,David Mitchell,1979-10-24,182.88,190.5,ORT,8f3df4c579cfbb69
2300,Danny Mitchell,1986-08-08,187.96,187.96,ORT,c06d554ce1713fd3
2301,Brad Mitchell,1974-10-10,180.34,170.18,,7263e0dc082adc87
2302,Clay Mitchell,1983-08-18,187.96,172.72,,3d960455f880bb25
2303,Bryce Mitchell,1994-10-04,177.8,177.8,SOU,d9c6f19f958643e9
2304,Maurice Mitchell,1987-06-29,175.26,186.69,ORT,568bebed6366b667
2305,Roman Mitichyan,1978-09-04,177.8,177.8,ORT,2961be02cfb0d2c1
2306,Matt Mitrione,1978-07-15,190.5,208.28,SWI,ba280572acfba13f
2307,Eiji Mitsuoka,1976-01-01,170.18,172.72,SOU,2b4faacc16d66898
2308,Hiromitsu Miura,1981-09-22,175.26,180.34,ORT,509697e08673d2e5
2309,Jonathan  Mix,1980-11-09,182.88,182.88,,f64e4ecd214c6378
2310,Tomoya Miyashita,1981-07-20,170.18,170.18,SOU,c9885b1b7c7055a0
2311,Kazuyuki Miyata,1976-01-29,172.72,172.72,ORT,af70d268e5352186
2312,Motoki Miyazawa,1985-04-23,180.34,180.34,SOU,9649d75defe0dedb
2313,Takeya Mizugaki,1983-12-16,170.18,175.26,ORT,48e093ea1f43a053
2314,Tatsuya Mizuno,1981-06-02,185.42,185.42,SOU,478c8706bdb92440
2315,Roxanne Modafferi,1982-09-24,170.18,175.26,ORT,4498b382c65a7faa
2316,Bobby Moffett,1990-06-01,177.8,185.42,ORT,d76ad9a08c4408ff
2317,Bronson Mohika,,170.18,170.18,,65239fccecd03404
2318,Nate Mohr,1983-03-03,175.26,182.88,ORT,04c15b52c3cc1cab
2319,Renato Moicano,1989-05-21,180.34,182.88,ORT,b6452706b373eea1
2320,Thiago Moises,1995-03-23,175.26,177.8,ORT,d945aae53e3e54e6
2321,Ashkan Mokhtarian,1985-09-15,167.64,170.18,SOU,e9bc5748e6a76bb6
2322,Suman Mokhtarian,1992-06-13,172.72,182.88,ORT,192520689012c7e4
2323,Dan Molina,1984-06-14,177.8,177.8,,606136dee6f6ecea
2324,Jeff Molina,1997-07-17,167.64,175.26,ORT,008ea710276c9606
2325,Rudyard Moncayo,1973-05-17,177.8,177.8,ORT,02d276b7d62b3472
2326,Hidetaka Monma,1973-10-23,182.88,182.88,ORT,a8e133139286df84
2327,Jeff Monson,1971-01-18,175.26,187.96,ORT,cbfd1d34356a004c
2328,Darrell Montague,1987-11-03,167.64,170.18,SOU,bffeb123b21c9aad
2329,Andrew Montanez,,172.72,172.72,,72c9c2eadfc3277e
2330,Augusto Montano,1984-10-25,185.42,185.42,ORT,94508d80e1f885fc
2331,Erick Montano,1985-11-19,182.88,185.42,ORT,8163cd7de0342652
2332,Nicco Montano,1988-12-16,165.1,165.1,SOU,1de9ad94de18eeaf
2333,Alberto Montes,1994-05-31,170.18,170.18,,a112097ad877a48f
2334,Steve Montgomery,1990-12-19,193.04,190.5,SOU,6e92eb1242b46636
2335,James Moontasri,1988-04-10,177.8,180.34,SWI,c06a9b48d4132c8e
2336,Homer Moore,1971-11-27,177.8,177.8,ORT,e56df3c1d8b4b1cc
2337,Todd Moore,1983-12-30,175.26,180.34,SOU,e31502e3f79d00c5
2338,Nate Moore,1983-04-06,182.88,182.88,,518e5202a91980d4
2339,Dustin Moore,,162.56,162.56,,831de97afe326478
2340,Sergio Moraes,1982-07-23,182.88,182.88,ORT,1bcaac2d99b90fce
2341,Marlon Moraes,1988-04-26,167.64,170.18,ORT,fea79f9bc8c68769
2342,Sheymon Moraes,1990-10-11,172.72,182.88,ORT,0d62719b1dcf7c40
2343,John Moraga,1984-03-20,167.64,167.64,ORT,92437c6775b3f7d1
2344,Ricardo Morais,1967-02-26,203.2,203.2,ORT,2dc7f1762dc0a7ef
2345,Leonardo Morales,1992-12-22,172.72,172.72,SOU,45230be0641f3f53
2346,Albert Morales,1991-05-25,175.26,182.88,ORT,544d7460b3e44393
2347,Joseph Morales,1994-08-22,167.64,175.26,SWI,2fe9032955c2e013
2348,Vince Morales,1990-11-12,170.18,177.8,ORT,37098a6e6c27fb66
2349,Omar Morales,1985-10-17,180.34,185.42,ORT,a0e6753c42698f13
2350,Sarah Moras,1988-04-30,170.18,170.18,ORT,539ed332b3078821
2351,Christian Morecraft,1986-09-08,198.12,205.74,ORT,80779d7441af1b52
2352,Joe Moreira,1961-07-03,180.34,180.34,SOU,df85d6ec3493d120
2353,Richardson Moreira,1984-03-31,187.96,182.88,ORT,9147679e1a4ad4a3
2354,Gisele Moreira,1981-01-14,167.64,173.99,ORT,6a125ba3ec37e27e
2355,Vinicius Moreira,1989-02-28,193.04,193.04,ORT,acb36c908d415c4a
2356,Jesse Moreng,1979-11-09,170.18,170.18,ORT,2e2cdb6e9eb84bb9
2357,Brandon Moreno,1993-12-07,170.18,177.8,ORT,792be9a24df82ed6
2358,Mike Moreno,,182.88,182.88,,bb2eee4fb3259c01
2359,Dan Moret,1986-11-21,182.88,185.42,SOU,66e98b3bb5fc5250
2360,Sammy Morgan,1981-09-28,177.8,177.8,ORT,2067a177a2842fbf
2361,Peggy Morgan,1979-12-16,185.42,180.34,,92b36014314b028b
2362,Alex Morono,1990-08-16,180.34,182.88,ORT,cdb96af67d096b1e
2363,Maryna Moroz,1991-09-08,170.18,170.18,ORT,b4192a975027aab6
2364,Sergey Morozov,1989-06-14,167.64,167.64,,2f6a993c7f547c13
2365,Brad Morris,1979-11-01,187.96,187.96,ORT,6803d4d6908354ac
2366,Scott Morris,,177.8,177.8,ORT,be9d259be012e8a4
2367,Anthony Morrison,1984-03-29,170.18,175.26,ORT,dab0e6cb8c932162
2368,Jack Morrison,,180.34,180.34,,38fccd44d669bb2f
2369,Harry Moskowitz,1968-07-16,195.58,195.58,ORT,4dc496aa0cfc0d95
2370,Juan Mott,1965-12-07,182.88,182.88,SWI,5da4e8dc02e50ac0
2371,Flavio Luiz Moura,1976-01-26,180.34,180.34,SWI,ab35634d1a8c7a11
2372,Gegard Mousasi,1985-08-01,187.96,193.04,ORT,232c582f29f8f65e
2373,Kin Moy,1990-06-26,165.1,165.1,,ae922e7d9e852d7a
2374,Jamie Moyle,1989-03-17,154.94,165.1,ORT,882d62561063a927
2375,Su Mudaerji,1996-01-20,172.72,182.88,SOU,3cf18e01cb6cbde3
2376,Garrett Mueller,1989-01-29,175.26,185.42,,d0c325dfefdde31f
2377,Lauren Mueller,1991-11-15,165.1,170.18,ORT,f923e012414c883e
2378,Belal Muhammad,1988-07-09,180.34,182.88,ORT,b1b0729d27936f2f
2379,Fazlo Mulabitinovic,,,,,2252b2c892397f0d
2380,Quinn Mulhern,1984-09-20,190.5,193.04,ORT,16af2d5a6f28bee2
2381,James Mulheron,1988-02-20,177.8,185.42,ORT,8d5350fa18b79e9a
2382,Jamie Mullarkey,1994-08-17,182.88,187.96,ORT,af9f42e6894047fc
2383,Jim Mullen,,185.42,185.42,SOU,1a49e0670dfaca31
2384,Pedro Munhoz,1986-09-07,167.64,165.1,ORT,6bd02119599741a4
2385,Andre Muniz,1990-02-17,185.42,198.12,SOU,886264a0c9f4ea5e
2386,Mark Munoz,1978-02-09,182.88,180.34,ORT,179f1948dc234f1f
2387,Alexander Munoz,1990-02-27,175.26,182.88,SWI,f8f1ec513bcfef43
2388,Johnny Munoz,1993-02-16,175.26,180.34,ORT,f6bcbd91b114ff58
2389,Andy Murad,1983-02-09,175.26,175.26,,fd0b4e3eb18eafb7
2390,Makhmud Muradov,1990-02-08,187.96,190.5,ORT,ea7e5bc78d9de658
2391,Kazunari Murakami,1973-11-29,185.42,185.42,ORT,cfbccfed4e4796fe
2392,Ryuichi Murata,1976-08-27,172.72,172.72,ORT,e3a6c6d6d0ac0815
2393,Kanako Murata,1993-08-10,154.94,157.48,,e0b0cf71e0d69dd0
2394,Vince Murdock,1991-03-21,167.64,167.64,ORT,4b90384d7c3519b8
2395,Tom Murphy,1974-11-19,187.96,187.96,SOU,62918a2118de08b2
2396,Ian Murphy,1985-06-14,185.42,185.42,ORT,de25520d54eab12d
2397,Jon Murphy,1977-08-09,190.5,190.5,ORT,1b5c146ee7b86e34
2398,Lauren Murphy,1983-07-27,165.1,170.18,ORT,729d4bd5a6cd0a97
2399,Patrick Murphy,,182.88,182.88,,eca7e064746c161a
2400,Lerone Murphy,1991-07-22,175.26,185.42,ORT,396fe87b84ac2e1c
2401,Lee Murray,1977-09-12,190.5,190.5,ORT,32016899d0a222a3
2402,Khalid Murtazaliev,1993-07-15,182.88,193.04,ORT,231cae8b77fbbcc1
2403,Azamat Murzakanov,,180.34,180.34,,e90a2f22417af68e
2404,Nicholas Musoke,1986-04-05,182.88,190.5,ORT,8b5f9ea38184ded3
2405,Andre Mussi,,190.5,190.5,ORT,d0d43cb9b14f231c
2406,Magomed Mustafaev,1988-08-02,172.72,180.34,ORT,31d7446b184e3305
2407,Max Mustaki,1987-11-07,182.88,177.8,ORT,f4c40f8a64d3151d
2408,Elvis Mutapcic,1986-07-19,182.88,182.88,ORT,28c55b4087a6f136
2409,Fiona Muxlow,1977-05-13,162.56,162.56,,062e57ca1a3c95a8
2410,Ho Bae Myeon,,180.34,180.34,ORT,2719f300b0439039
2411,Bao Quach,1979-09-04,160.02,175.26,ORT,d365ee924f5cc3fc
2412,Gary Quan,1971-04-11,172.72,172.72,,f7b4cbe93f3bac06
2413,Billy Quarantillo,1988-12-08,177.8,177.8,ORT,aa171d55d4b5208f
2414,Nate Quarry,1972-03-18,182.88,182.88,SWI,52cae54377b433b7
2415,Vinicius Queiroz,1983-08-29,200.66,201.93,,2a8502954f49e682
2416,Jimmy Quinlan,1986-05-25,182.88,182.88,ORT,ddbe4fa2ea573393
2417,Ryan Quinn,1987-01-22,172.72,182.88,,cc23ed51619421a3
2418,Michel Quinones,1984-12-22,177.8,185.42,ORT,5e84a859c6a82288
2419,Jose Quinonez,1990-07-28,172.72,175.26,SOU,36549928f90f1d36
2420,Raquel Pa'aluhi,,170.18,170.18,,373be586f370d400
2421,Nick Pace,1987-04-17,170.18,172.72,ORT,8cb76103cd8a1562
2422,Larissa Pacheco,1994-09-07,170.18,175.26,ORT,16b89be2f5c16fba
2423,Teemu Packalen,1987-05-22,185.42,190.5,ORT,8f4eeaf7a0df7c1a
2424,George Pacurariu,1984-07-28,170.18,167.64,,c51da79b0346b5b7
2425,Cyrillo Padilha,1978-01-23,180.34,180.34,,856c4d2668a875f9
2426,Gary Padilla,1980-05-04,180.34,180.34,,01dd4cdc2446f665
2427,Damacio Page,1982-09-30,167.64,167.64,ORT,c96e2ae6021144a1
2428,Michael Page,1987-04-07,187.96,195.58,ORT,a67d071163962af8
2429,Dustin Pague,1987-08-05,175.26,187.96,ORT,55f80a8aeffcdb33
2430,Josh Paiva,1991-04-05,167.64,167.64,,1e12c1dbbb1e2dda
2431,Raulian Paiva,1995-10-17,172.72,175.26,ORT,82b4e942781b1046
2432,Dinis Paiva Jr.,1988-05-26,175.26,180.34,SOU,ad3a5e465c76e499
2433,Fredson Paixao,1979-05-13,167.64,167.64,ORT,320edfb0332b7073
2434,Jose Palacios,1982-11-10,175.26,177.8,ORT,de20ffb3fc2e7629
2435,Ricky Palacios,1987-07-05,167.64,170.18,ORT,797ddccda75f169f
2436,Bart Palaszewski,1983-05-30,175.26,177.8,ORT,4304992c2acc187b
2437,Soa Palelei,1977-07-12,193.04,205.74,ORT,60029bcf496bd707
2438,Rousimar Palhares,1980-02-26,172.72,180.34,ORT,8ddf9c51c5fdea75
2439,Tulio Palhares,,177.8,177.8,,e8c170a64dc920ac
2440,Stephen Palling,1967-01-29,162.56,162.56,,ab7c212de9f66af0
2441,Eduardo Pamplona,1973-02-20,180.34,182.88,,f31c0905045fa100
2442,Alexandre Pantoja,1990-04-16,165.1,170.18,ORT,a0f0004aadf10b71
2443,Jared Papazian,1988-02-01,172.72,170.18,SOU,edad57b3dddf2168
2444,Joe Pardo,,185.42,185.42,SOU,74fefd43f073cd2f
2445,Bryan Pardoe,1968-10-22,185.42,185.42,ORT,56116537d71a578c
2446,Remco Pardoel,1969-05-23,190.5,190.5,SOU,749685d24e2cac50
2447,Ido Pariente,1978-08-31,172.72,172.72,ORT,7573d25a078b5732
2448,Josh Parisian,1989-06-28,193.04,200.66,ORT,b5da8f7d05e85a55
2449,Karo Parisyan,1982-08-28,177.8,182.88,ORT,349aaa3da11eb587
2450,Won Sik Park,1986-12-16,180.34,180.34,ORT,9df394db5ca103eb
2451,Junyong Park,1991-02-27,177.8,185.42,ORT,285ae0b4a68221f4
2452,Harvey Park,1986-03-22,182.88,177.8,ORT,b709b534b6873744
2453,Norman Parke,1986-12-22,180.34,177.8,SOU,14ff46596ad80609
2454,Ryan Parker,,190.5,190.5,SOU,6a0b80a24f22e152
2455,Larry Parker,1963-08-15,180.34,180.34,ORT,c0231720fe516994
2456,Tyra Parker,1989-09-18,165.1,165.1,ORT,64be3dc99eaa42b6
2457,Willie Parks,1983-11-04,177.8,193.04,,86ad0ae839331bd7
2458,Jordan Parsons,1990-08-26,175.26,180.34,,8b2a18d3c6735083
2459,Onassis Parungao,,180.34,180.34,,96d173b7f92aa520
2460,Jhonoven Pati,1990-08-29,185.42,190.5,SWI,6b16024d44eb03a2
2461,Jorge Patino,1973-08-05,172.72,175.26,ORT,c8cca8f3de5be4b4
2462,Russell Patrick,1984-09-30,175.26,175.26,,eafedba0617ced81
2463,Claude Patrick,1980-06-14,180.34,190.5,ORT,56116a79e4deed06
2464,Alan Patrick,1983-07-19,180.34,187.96,SOU,cd7763bcadb5d4c8
2465,Michael Patt,,182.88,182.88,ORT,83d0de122f2f9664
